"","id","scrape_id","host_id","host_name","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month"
"1850",30190256,20191121092348,42490838,"Simone",2015-08-25,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'facebook', 'reviews']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Windmill Hill",NA,"City of Bristol","England","BS4 3BS","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.44086,-2.57057,TRUE,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Extra pillows and blankets""}",NA,"$30.00",NA,NA,"$0.00","$5.00",1,"$5.00",1,5,1,1,5,5,1,5,"3 days ago",TRUE,2,13,37,208,2019-11-21,58,58,2018-12-08,2019-11-17,97,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,4.99
"1851",30192770,20191121092348,65192629,"Airbristol",2016-03-31,"100%","N/A",FALSE,NA,105,105,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"Bristol, Avon, United Kingdom",NA,"Clifton",NA,"Bristol","Avon","BS8 2HY","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46137,-2.61808,TRUE,"Serviced apartment","Hotel room",2,1,0,1,"Real Bed","{TV,Wifi,Heating,""Smoke detector"",Essentials,""Hair dryer"",Iron,""Hot water"",""Bed linens""}",NA,"$50.00",NA,NA,"$150.00","$27.00",1,"$0.00",1,1125,1,3,1125,1125,1.3,1125,"today",TRUE,27,57,86,231,2019-11-21,32,32,2019-01-17,2019-10-20,98,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,92,55,1,0,3.11
"1852",30192991,20191121092348,65192629,"Airbristol",2016-03-31,"100%","N/A",FALSE,NA,105,105,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"Bristol, Avon, United Kingdom",NA,"Clifton Down",NA,"Bristol","Avon","BS8 2HY","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.4632,-2.61454,TRUE,"Serviced apartment","Hotel room",2,1,0,1,"Real Bed","{TV,Wifi,Heating,""Smoke detector"",Essentials,""Lock on bedroom door"",""Hair dryer"",Iron,""Hot water"",""Bed linens""}",NA,"$50.00",NA,NA,"$150.00","$27.00",1,"$0.00",1,1125,1,3,1125,1125,1.4,1125,"today",TRUE,16,42,70,201,2019-11-21,32,32,2019-01-17,2019-11-07,98,10,10,10,10,10,9,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,92,55,1,0,3.11
"1853",30193144,20191121092348,65192629,"Airbristol",2016-03-31,"100%","N/A",FALSE,NA,105,105,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"Bristol, Avon, United Kingdom",NA,"Clifton Down",NA,"Bristol","Avon","BS8 2HY","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46153,-2.61387,TRUE,"Serviced apartment","Hotel room",2,1,0,1,"Real Bed","{TV,Wifi,Heating,""Smoke detector"",Essentials,""Hair dryer"",Iron}",NA,"$50.00",NA,NA,"$150.00","$27.00",1,"$0.00",1,1125,1,3,1125,1125,1.4,1125,"today",TRUE,19,49,78,223,2019-11-21,21,21,2019-01-31,2019-10-31,96,10,10,10,9,10,9,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,92,55,1,0,2.14
"1854",30201932,20191121092348,26745936,"Max",2015-01-26,"100%","N/A",TRUE,NA,3,3,"['email', 'phone']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Avonmouth & Lawrence Weston",NA,"City of Bristol","England","BS11 0EE","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.48906,-2.67134,TRUE,"Bungalow","Private room",2,1,1,1,"Real Bed","{Wifi,Breakfast,""Free street parking"",Heating,""Smoke detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Garden or backyard""}",NA,"$37.00",NA,NA,"$0.00","$0.00",1,"$5.00",1,31,1,1,31,31,1,31,"2 months ago",TRUE,0,0,0,0,2019-11-21,34,34,2018-11-27,2019-09-15,94,9,9,10,10,9,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,3,0,3,0,2.83
"1855",30219891,20191121092348,226960856,"Tim",2018-11-22,"100%","N/A",FALSE,NA,1,1,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS1 1DB","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45518,-2.59464,TRUE,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Wifi,Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",NA,"$88.00",NA,NA,"$200.00","$54.00",1,"$0.00",2,1125,2,5,1125,1125,3.8,1125,"2 months ago",TRUE,9,39,60,60,2019-11-21,23,23,2018-11-25,2019-11-17,89,9,9,9,9,10,9,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,1.91
"1856",30223714,20191121092348,159121005,"Julian",2017-11-17,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Windmill Hill",NA,"City of Bristol","England","BS3 4QF","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.438,-2.58767,TRUE,"Tiny house","Entire home/apt",2,0.5,1,1,"Real Bed","{Wifi,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""Private entrance""}",NA,"$40.00",NA,NA,NA,NA,1,"$0.00",2,5,1,2,1125,1125,1.9,1125,"5 months ago",TRUE,0,0,0,0,2019-11-21,7,7,2019-07-05,2019-07-25,97,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,1,1,0,0,1.5
"1857",30223998,20191121092348,32620239,"Lloyd",2015-05-04,"90%","N/A",FALSE,NA,3,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Westbury-on-Trym & Henleaze",NA,"City of Bristol","England","BS9","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.49468,-2.6184,TRUE,"House","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven}",NA,"$45.00",NA,NA,"$200.00","$45.00",1,"$0.00",1,1125,1,1,1125,1125,1,1125,"6 days ago",TRUE,23,51,81,81,2019-11-21,28,28,2019-01-27,2019-08-20,89,9,9,9,9,10,9,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,2.81
"1858",30261218,20191121092348,25458393,"Paul",2015-01-01,"100%","N/A",TRUE,NA,11,11,"['phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Windmill Hill",NA,"City of Bristol","England","BS3 4UD","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.44396,-2.58088,TRUE,"House","Private room",2,1,1,1,"Real Bed","{TV,Wifi,Breakfast,""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Garden or backyard""}",NA,"$45.00",NA,NA,"$0.00","$5.00",1,"$0.00",1,4,1,1,4,4,1,4,"3 months ago",TRUE,0,0,0,0,2019-11-21,48,48,2018-12-23,2019-06-29,100,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,5,1,4,0,4.31
"1859",30261678,20191121092348,79599223,"Ralph",2016-06-24,"90%","N/A",FALSE,NA,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Ashley",NA,"City of Bristol","England","BS2 9TF","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4673,-2.57381,TRUE,"House","Private room",2,1,1,1,"Real Bed","{Wifi,Kitchen,""Smoking allowed"",""Pets allowed"",""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,""High chair"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Single level home"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Flat path to guest entrance"",""Well-lit path to entrance"",""Extra space around bed"",""No stairs or steps to enter"",""Wide entryway"",""Handheld shower head"",""Fixed grab bars for shower"",""Step-free shower""}",NA,"$34.00",NA,NA,"$0.00","$0.00",1,"$11.00",3,180,3,3,180,180,3,180,"7 weeks ago",TRUE,7,22,52,326,2019-11-21,10,10,2018-12-02,2019-11-11,98,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,2,0,2,0,0.85
"1860",30278357,20191121092348,110188118,"Jac",2017-01-06,"N/A","N/A",TRUE,NA,4,4,"['email', 'phone', 'offline_government_id', 'government_id']",TRUE,FALSE,"Bristol, England, United Kingdom",NA,"Henbury & Brentry",NA,"Bristol","England","BS10 6LL","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.51252,-2.59304,FALSE,"House","Private room",2,2,1,1,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}",NA,"$22.00",NA,NA,NA,"$5.00",1,"$5.00",1,1125,1,1,1125,1125,1,1125,"7 months ago",TRUE,0,0,0,0,2019-11-21,1,1,2019-02-22,2019-02-22,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,4,0,4,0,0.11
"1861",30286392,20191121092348,136211227,"Sami",2017-06-21,"100%","N/A",TRUE,NA,4,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Clifton Down",NA,"City of Bristol","England","BS6 6TJ","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46786,-2.6117,TRUE,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Paid parking off premises"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed""}",NA,"$77.00",NA,NA,"$0.00","$20.00",1,"$0.00",2,1125,2,3,1125,1125,2,1125,"a week ago",TRUE,18,43,73,73,2019-11-21,48,48,2018-12-03,2019-11-17,97,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,3,3,0,0,4.07
"1862",30308613,20191121092348,227623232,"Ana",2018-11-26,"88%","N/A",FALSE,NA,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Lawrence Hill",NA,"City of Bristol","England","BS2","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4518,-2.58001,FALSE,"Apartment","Entire home/apt",4,1,1,1,"Real Bed","{Wifi,Kitchen,""Paid parking off premises"",Gym,Elevator,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""No stairs or steps to enter"",""Wide entrance for guests""}",NA,"$65.00",NA,NA,"$0.00","$30.00",2,"$10.00",2,1125,2,2,1125,1125,2,1125,"2 months ago",TRUE,1,4,4,11,2019-11-21,23,23,2019-02-17,2019-10-27,95,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,2.48
"1863",30317406,20191121092348,33280680,"Ulrike",2015-05-13,"100%","N/A",FALSE,NA,0,0,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Lawrence Hill",NA,"City of Bristol","England","BS2 0NA","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45272,-2.57718,TRUE,"Apartment","Private room",1,1,1,1,"Real Bed","{Wifi,Kitchen,Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",NA,"$28.00",NA,NA,NA,NA,1,"$0.00",2,7,2,2,7,7,2,7,"6 days ago",TRUE,12,31,61,61,2019-11-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,NA
"1864",30361526,20191121092348,1819773,"Hayley",2012-02-27,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"Bristol , England, United Kingdom",NA,"Hillfields",NA,"Bristol","England","BS16 4BP","Bristol","Bristol , United Kingdom","GB","United Kingdom",51.47294,-2.52491,FALSE,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Long term stays allowed"",""Host greets you""}",NA,"$25.00",NA,NA,"$150.00","$10.00",1,"$10.00",1,5,1,1,5,5,1,5,"4 months ago",TRUE,0,0,0,0,2019-11-21,4,4,2019-01-11,2019-04-11,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,0.38
"1865",30375579,20191121092348,86115021,"Holly",2016-07-26,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Henbury & Brentry",NA,"City of Bristol","England","BS10","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.50844,-2.6153,FALSE,"Apartment","Entire home/apt",3,1,2,2,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Hangers,Iron,""Private entrance"",""Hot water""}",NA,"$53.00",NA,NA,NA,NA,1,"$0.00",2,14,2,2,14,14,2,14,"11 months ago",TRUE,0,0,0,0,2019-11-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,NA
"1866",30398089,20191121092348,223339991,"Kasey Naví",2018-10-30,"100%","N/A",FALSE,NA,2,2,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Lawrence Hill",NA,"City of Bristol","England","BS2 0NA","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45363,-2.57828,FALSE,"Apartment","Private room",2,1,1,1,"Real Bed","{Wifi,Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",NA,"$100.00",NA,NA,"$100.00","$10.00",2,"$10.00",1,100,1,1,100,100,1,100,"1 week ago",TRUE,0,0,0,0,2019-11-21,30,30,2019-01-27,2019-11-04,95,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,2,0,2,0,3.01
"1867",30401303,20191121092348,86890207,"Tanya",2016-07-30,"100%","N/A",TRUE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Bishopston & Ashley Down",NA,"City of Bristol","England","BS7 9JD","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.48242,-2.58041,TRUE,"House","Private room",2,1.5,1,1,"Real Bed","{TV,Wifi,Breakfast,""Free street parking"",Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Host greets you""}",NA,"$19.00",NA,NA,NA,"$5.00",1,"$24.00",2,5,2,2,5,5,2,5,"3 weeks ago",TRUE,4,4,4,4,2019-11-21,20,20,2019-03-10,2019-11-17,97,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,2.33
"1868",30412491,20191121092348,217365743,"Eric",2018-09-26,"100%","N/A",TRUE,NA,1,1,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Stoke Bishop",NA,"City of Bristol","England","BS9 1NF","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.47291,-2.62922,TRUE,"House","Entire home/apt",6,2,2,3,"Real Bed","{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove,""Garden or backyard""}",NA,"$80.00",NA,NA,"$80.00","$60.00",4,"$15.00",2,1125,2,2,1125,1125,2,1125,"4 weeks ago",TRUE,14,40,70,70,2019-11-21,39,39,2018-12-08,2019-11-17,96,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,3.35
"1869",30412801,20191121092348,96457399,"Conrad",2016-09-23,"N/A","N/A",FALSE,NA,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Eastville",NA,"City of Bristol","England","BS5 6JX","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46992,-2.56225,FALSE,"Townhouse","Private room",2,1,1,1,"Real Bed","{Wifi,Kitchen,""Smoking allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Hot water"",""Host greets you""}",NA,"$30.00",NA,NA,NA,NA,1,"$0.00",1,1125,1,1,1125,1125,1,1125,"10 months ago",TRUE,0,0,0,0,2019-11-21,1,1,2019-04-02,2019-04-02,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,2,0,2,0,0.13
"1870",30420115,20191121092348,23560849,"Ruby",2014-11-10,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Eastville",NA,"City of Bristol","England","BS16 1BN","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.47861,-2.55615,TRUE,"Tiny house","Entire home/apt",3,1.5,1,2,"Real Bed","{Wifi,""Free parking on premises"",""Free street parking"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",""Private entrance"",""Bed linens"",""Extra pillows and blankets"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard""}",NA,"$55.00",NA,NA,"$0.00","$0.00",1,"$10.00",1,30,1,2,30,30,1.3,30,"2 weeks ago",TRUE,27,57,87,87,2019-11-21,39,39,2018-12-16,2019-09-29,95,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,2,2,0,0,3.43
"1871",30423033,20191121092348,12159297,"Dom",2014-02-11,"100%","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Cotham",NA,"City of Bristol","England","BS6 6PE","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46634,-2.60691,TRUE,"Townhouse","Entire home/apt",8,1.5,4,4,"Real Bed","{TV,Wifi,Kitchen,""Free street parking"",Heating,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",NA,"$165.00",NA,NA,"$0.00","$40.00",4,"$20.00",2,7,2,2,7,7,2,7,"a week ago",TRUE,18,40,70,340,2019-11-21,34,34,2019-01-04,2019-11-10,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,3.17
"1872",30460867,20191121092348,124976369,"Jet",2017-04-09,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Ashley",NA,"City of Bristol","England","BS6 5LT","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46588,-2.58562,TRUE,"Townhouse","Entire home/apt",6,1,2,3,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",NA,"$89.00",NA,NA,"$80.00","$65.00",4,"$15.00",2,1125,2,2,1125,1125,2,1125,"2 months ago",TRUE,0,0,0,0,2019-11-21,29,29,2018-12-27,2019-08-24,91,9,10,10,9,10,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,2.64
"1873",30464483,20191121092348,3209298,"Jo",2012-08-09,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Southville",NA,"City of Bristol","England","BS3 1LS","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.44215,-2.61219,TRUE,"House","Entire home/apt",6,1,3,3,"Real Bed","{TV,Wifi,Kitchen,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Hair dryer"",Iron,""Private entrance"",""Hot water""}",NA,"$110.00",NA,NA,NA,NA,1,"$0.00",3,1125,3,3,1125,1125,3,1125,"10 months ago",TRUE,0,0,0,0,2019-11-21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,NA
"1874",30491944,20191121092348,8185082,"Roxy",2013-08-15,"100%","N/A",FALSE,NA,5,5,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Lawrence Hill",NA,"City of Bristol","England","BS2 0JT","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45555,-2.57857,TRUE,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Wifi,Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox}",NA,"$60.00",NA,NA,"$0.00","$30.00",2,"$10.00",1,30,1,3,30,30,1.3,30,"a week ago",TRUE,7,37,67,342,2019-11-21,56,56,2018-12-06,2019-11-17,94,10,9,9,10,9,9,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,4,4,0,0,4.79
